3.313781326002289696e-01 7.964197807075233948e-01 1.127797913307752253e+00
2.489812408627574969e-01 1.090879112544285601e+00 1.339860353407043014e+00
3.173623256130383430e-01 1.347007305581683079e-01 4.520630561712066786e-01
3.192146349064987620e-01 1.379695384491634591e-01 4.571841733556621934e-01
3.188750448693642991e-01 1.378532451755697663e-01 4.567282900449340932e-01
1.183656510343334523e+00 3.547232357138563885e-01 1.538379746057190856e+00
1.193010672275314876e+00 3.502596103058110422e-01 1.543270282581125974e+00
