3.360089058338814882e-01 7.821765103119103779e-01 1.118185416145791811e+00
2.270931193783567170e-01 1.023350802903650214e+00 1.250443922282006959e+00
3.076994454654811695e-01 1.336298302464580812e-01 4.413292757119392506e-01
3.098296011529621530e-01 1.368776612812858950e-01 4.467072624342480758e-01
3.095208829373850001e-01 1.367658909189992666e-01 4.462867738563842668e-01
1.082798269314363182e+00 3.265495069438953402e-01 1.409347776258258467e+00
1.090361865595998569e+00 3.218981680945942059e-01 1.412260033690592831e+00
