   2.1161817870    2.7589933065    0.1122830560
   1.9462080279    2.9154651746    0.1122830560
   1.7600527025    3.0522888536    0.1122830560
   1.5599754844    3.1678034893    0.1122830560
   1.3484050398    3.2606068907    0.1122830560
   1.1279095475    3.3295725500    0.1122830560
   2.3995530691    0.1987172851    0.1122830560
   2.5095108486    0.4019014651    0.1122830560
   2.5964493287    0.6159487146    0.1122830560
   2.6593131940    0.8382607897    0.1122830560
   2.3995530691    2.3949178758   -0.1151003601
   2.2679107287    2.5847726058   -0.1151003601
   2.1161817870    2.7589933065   -0.1151003601
   1.9462080279    2.9154651746   -0.1151003601
   1.7600527025    3.0522888536   -0.1151003601
   1.5599754844    3.1678034893   -0.1151003601
   1.3484050398    3.2606068907   -0.1151003601
   1.1279095475    3.3295725500   -0.1151003601
   2.3995530691    0.1987172851   -0.1151003601
   2.5095108486    0.4019014651   -0.1151003601
   2.5964493287    0.6159487146   -0.1151003601
   2.6593131940    0.8382607897   -0.1151003601
   2.0985600676    2.7418506330   -0.3411508448
   1.9305790954    2.8964880115   -0.3411508448
   1.7466062710    3.0317075579   -0.3411508448
   1.5488747753    3.1458678902   -0.3411508448
   1.3397848008    3.2375832565   -0.3411508448
   1.1218744165    3.3057403565   -0.3411508448
   2.3786090805    0.2115915070   -0.3411508448
   1.6580530959    3.0296012940   -0.5632181630
   1.4537196569    3.1374169753   -0.5632181630
   1.2384280558    3.2212376287   -0.5632181630
   1.0149849479    3.2799705237   -0.5632181630
   1.3463297347    3.1046510312   -0.7786987783
   1.1273653942    3.1786779777   -0.7786987783
   0.9011825418    3.2262877293   -0.7786987783
   1.0100722353    3.1092378145   -0.9850663775
   0.7843385128    3.1442781698   -0.9850663775
   0.8400197742    3.0200943889   -1.1799014893
   0.6131460783    3.0349644765   -1.1799014893
   0.6131460783    2.8973578962   -1.3609198501
  -0.9711030448    1.5245982166   -1.3609198501
  -0.9873942375    1.2968175804   -1.3609198501
   0.3242751994    2.7118007329   -1.5259991851
  -0.7890578628    1.6424298114   -1.5259991851
  -0.8263397907    1.4130248935   -1.5259991851
  -0.8263397907    1.1806102673   -1.5259991851
   0.1136639866    2.4654140264   -1.6732040901
  -0.0869700833    2.3574482295   -1.6732040901
  -0.2651018438    2.2153928908   -1.6732040901
  -0.4150059935    2.0438137858   -1.6732040901
  -0.5318644895    1.8482256082   -1.6732040901
  -0.6119214039    1.6349147228   -1.6732040901
  -0.6526036413    1.4107371171   -1.6732040901
  -0.6526036413    1.1828980437   -1.6732040901
   0.0055695504    2.1929259171   -1.8008087220
  -0.1728624516    2.0413644085   -1.8008087220
  -0.3145415684    1.8549887177   -1.8008087220
  -0.4128430418    1.6425135649   -1.8008087220
  -0.4631704043    1.4138740521   -1.8008087220
  -0.4631704043    1.1797611088   -1.8008087220
  -0.4128430418    0.9511215959   -1.8008087220
  -0.0103574269    1.9203210856   -1.9073170334
  -0.1504866420    1.7377011371   -1.9073170334
  -0.2385755492    1.5250357027   -1.9073170334
  -0.2686210350    1.2968175804   -1.9073170334
  -0.2385755492    1.0685994582   -1.9073170334
  -0.1504866420    0.8559340238   -1.9073170334
  -0.0169490342    1.5261534461   -1.9914803116
  -0.0573871350    1.2968175804   -1.9914803116
  -0.0169490342    1.0674817147   -1.9914803116
   0.0994878363    0.8658071390   -1.9914803116
  -0.0544987652   -0.1017278941    2.0989114355
   0.1725511735   -0.1017278941    2.0866011455
   0.0590262042    0.0949031207    2.0866011455
  -0.1680237345    0.0949031207    2.0866011455
  -0.2815487039   -0.1017278941    2.0866011455
  -0.1680237345   -0.2983589089    2.0866011455
   0.0590262042   -0.2983589089    2.0866011455
   0.3969391593   -0.1017278941    2.0498146025
   0.3364579456    0.1239910681    2.0498146025
   0.1712201970    0.2892288167    2.0498146025
  -0.0544987652    0.3497100303    2.0498146025
  -0.2802177274    0.2892288167    2.0498146025
  -0.4454554760    0.1239910681    2.0498146025
  -0.5059366896   -0.1017278941    2.0498146025
  -0.4454554760   -0.3274468563    2.0498146025
  -0.2802177274   -0.4926846049    2.0498146025
  -0.0544987652   -0.5531658186    2.0498146025
   0.1712201970   -0.4926846049    2.0498146025
   0.3364579456   -0.3274468563    2.0498146025
   0.6160344481   -0.1017278941    1.9889830950
   0.5755963473    0.1276079716    1.9889830950
   0.4591594768    0.3292825473    1.9889830950
   0.2807678415    0.4789709027    1.9889830950
   0.0619381054    0.5586184130    1.9889830950
  -0.1709356357    0.5586184130    1.9889830950
  -0.3897653718    0.4789709027    1.9889830950
  -0.5681570071    0.3292825473    1.9889830950
  -0.6845938777    0.1276079716    1.9889830950
  -0.7250319785   -0.1017278941    1.9889830950
  -0.6845938777   -0.3310637598    1.9889830950
  -0.5681570071   -0.5327383355    1.9889830950
  -0.3897653718   -0.6824266909    1.9889830950
  -0.1709356357   -0.7620742012    1.9889830950
   0.0619381054   -0.7620742012    1.9889830950
   0.2807678415   -0.6824266909    1.9889830950
   0.4591594768   -0.5327383355    1.9889830950
   0.5755963473   -0.3310637598    1.9889830950
   0.8272683481   -0.1017278941    1.9048198168
   0.7972228623    0.1264902282    1.9048198168
  -0.2827168874    0.7499937334    1.9048198168
  -0.4953823218    0.6619048262    1.9048198168
  -0.6780022704    0.5217756111    1.9048198168
  -0.8181314855    0.3391556625    1.9048198168
  -0.9062203927    0.1264902282    1.9048198168
  -0.8181314855   -0.5426114507    1.9048198168
  -0.6780022704   -0.7252313993    1.9048198168
  -0.4953823218   -0.8653606144    1.9048198168
  -0.2827168874   -0.9534495216    1.9048198168
  -0.0544987652   -0.9834950074    1.9048198168
   0.1737193571   -0.9534495216    1.9048198168
   0.7091339551   -0.5426114507    1.9048198168
   0.7972228623   -0.3299460164    1.9048198168
   1.0281643349   -0.1017278941    1.7983115054
  -0.4552336879    0.9040409213    1.7983115054
  -0.6620752931    0.7943804425    1.7983115054
  -0.8405072951    0.6428189339    1.7983115054
  -0.8405072951   -0.8462747221    1.7983115054
  -0.6620752931   -0.9978362307    1.7983115054
  -0.4552336879   -1.1074967095    1.7983115054
  -0.2296541631   -1.1701285562    1.7983115054
   1.0028522733   -0.3344684573    1.7983115054
   1.2163670867   -0.1017278941    1.6707068735
  -0.7546149268    0.9589027550    1.6707068735
  -0.7546149268   -1.1623585432    1.6707068735
  -0.5539808569   -1.2703243401    1.6707068735
  -0.3372930215   -1.3407304858    1.6707068735
  -0.7765831970   -1.3524148173    1.5235019685
  -0.5666081019   -1.4520492387    1.5235019685
  -0.7193872413   -1.5576305752    1.3584226335
  -0.7196587853   -1.7075662359    1.1774042727
  -0.7776978442   -1.8103532396    0.9825691609
  -0.7776978442   -1.8103532396   -0.9847462900
  -0.7196587853   -1.7075662359   -1.1795814018
  -0.7193872413   -1.5576305752   -1.3605997626
  -0.7765831970   -1.3524148173   -1.5256790976
  -0.5666081019   -1.4520492387   -1.5256790976
   1.2163670867   -0.1017278941   -1.6728840025
  -0.7546149268    0.9589027550   -1.6728840025
  -0.7546149268   -1.1623585432   -1.6728840025
  -0.5539808569   -1.2703243401   -1.6728840025
  -0.3372930215   -1.3407304858   -1.6728840025
   1.0281643349   -0.1017278941   -1.8004886345
  -0.4552336879    0.9040409213   -1.8004886345
  -0.6620752931    0.7943804425   -1.8004886345
  -0.8405072951    0.6428189339   -1.8004886345
  -0.8405072951   -0.8462747221   -1.8004886345
  -0.6620752931   -0.9978362307   -1.8004886345
  -0.4552336879   -1.1074967095   -1.8004886345
  -0.2296541631   -1.1701285562   -1.8004886345
   1.0028522733   -0.3344684573   -1.8004886345
   0.8272683481   -0.1017278941   -1.9069969458
   0.7972228623    0.1264902282   -1.9069969458
  -0.2827168874    0.7499937334   -1.9069969458
  -0.4953823218    0.6619048262   -1.9069969458
  -0.6780022704    0.5217756111   -1.9069969458
  -0.8181314855    0.3391556625   -1.9069969458
  -0.9062203927    0.1264902282   -1.9069969458
  -0.9062203927   -0.3299460164   -1.9069969458
  -0.8181314855   -0.5426114507   -1.9069969458
  -0.6780022704   -0.7252313993   -1.9069969458
  -0.4953823218   -0.8653606144   -1.9069969458
  -0.2827168874   -0.9534495216   -1.9069969458
  -0.0544987652   -0.9834950074   -1.9069969458
   0.1737193571   -0.9534495216   -1.9069969458
   0.7091339551   -0.5426114507   -1.9069969458
   0.7972228623   -0.3299460164   -1.9069969458
   0.6160344481   -0.1017278941   -1.9911602240
   0.5755963473    0.1276079716   -1.9911602240
   0.4591594768    0.3292825473   -1.9911602240
   0.2807678415    0.4789709027   -1.9911602240
   0.0619381054    0.5586184130   -1.9911602240
  -0.1709356357    0.5586184130   -1.9911602240
  -0.3897653718    0.4789709027   -1.9911602240
  -0.5681570071    0.3292825473   -1.9911602240
  -0.6845938777    0.1276079716   -1.9911602240
  -0.7250319785   -0.1017278941   -1.9911602240
  -0.6845938777   -0.3310637598   -1.9911602240
  -0.5681570071   -0.5327383355   -1.9911602240
  -0.3897653718   -0.6824266909   -1.9911602240
  -0.1709356357   -0.7620742012   -1.9911602240
   0.0619381054   -0.7620742012   -1.9911602240
   0.2807678415   -0.6824266909   -1.9911602240
   0.4591594768   -0.5327383355   -1.9911602240
   0.5755963473   -0.3310637598   -1.9911602240
   0.3969391593   -0.1017278941   -2.0519917315
   0.3364579456    0.1239910681   -2.0519917315
   0.1712201970    0.2892288167   -2.0519917315
  -0.0544987652    0.3497100303   -2.0519917315
  -0.2802177274    0.2892288167   -2.0519917315
  -0.4454554760    0.1239910681   -2.0519917315
  -0.5059366896   -0.1017278941   -2.0519917315
  -0.4454554760   -0.3274468563   -2.0519917315
  -0.2802177274   -0.4926846049   -2.0519917315
  -0.0544987652   -0.5531658186   -2.0519917315
   0.1712201970   -0.4926846049   -2.0519917315
   0.3364579456   -0.3274468563   -2.0519917315
   0.1725511735   -0.1017278941   -2.0887782746
   0.0590262042    0.0949031207   -2.0887782746
  -0.1680237345    0.0949031207   -2.0887782746
  -0.2815487039   -0.1017278941   -2.0887782746
  -0.1680237345   -0.2983589089   -2.0887782746
   0.0590262042   -0.2983589089   -2.0887782746
  -0.0544987652   -0.1017278941   -2.1010885645
  -0.2496124854    2.2928477728    1.6634158718
  -0.1352325002    2.5479944026    1.6167645252
  -0.3618617880    2.4872692679    1.6167645252
  -0.5277659411    2.3213651148    1.6167645252
  -0.5884910757    2.0947358270    1.6167645252
   0.1994244153    2.6743786077    1.5399784690
  -0.0190073732    2.7538812769    1.5399784690
  -0.2514576272    2.7538812769    1.5399784690
  -0.4698894157    2.6743786077    1.5399784690
  -0.6479566411    2.5249624645    1.5399784690
  -0.7641817681    2.3236546394    1.5399784690
  -0.8045463311    2.0947358270    1.5399784690
  -0.7641817681    1.8658170146    1.5399784690
   0.3012180178    2.8506902992    1.4344880821
   0.0906909124    2.9378934815    1.4344880821
  -0.1352325002    2.9676368631    1.4344880821
  -0.3611559128    2.9378934815    1.4344880821
  -0.5716830182    2.8506902992    1.4344880821
  -0.7524667421    2.7119700689    1.4344880821
  -0.8911869724    2.5311863450    1.4344880821
  -0.9783901547    2.3206592396    1.4344880821
  -1.0081335363    2.0947358270    1.4344880821
  -0.9783901547    1.8688124144    1.4344880821
  -0.8911869724    1.6582853090    1.4344880821
   0.3613871253    3.0314598109    1.3022584508
   0.1484084673    3.1163182642    1.3022584508
  -0.0778329271    3.1534086582    1.3022584508
  -0.3067582618    3.1409966872    1.3022584508
  -0.5276632425    3.0796627212    1.3022584508
  -0.7302185978    2.9722746683    1.3022584508
  -0.9049530645    2.8238538745    1.3022584508
  -1.0436962531    2.6413403312    1.3022584508
  -1.1399606863    2.4332681688    1.3022584508
  -1.1892451462    2.2093666103    1.3022584508
  -1.1892451462    1.9801050438    1.3022584508
  -1.1399606863    1.7562034853    1.3022584508
  -1.0436962531    1.5481313228    1.3022584508
   0.6046849700    3.0745449059    1.1457527630
   0.4120470232    3.1938212727    1.1457527630
   0.2007721286    3.2756696030    1.1457527630
  -0.0219450006    3.3173026498    1.1457527630
  -0.2485199998    3.3173026498    1.1457527630
  -0.4712371290    3.2756696030    1.1457527630
  -0.6825120236    3.1938212727    1.1457527630
  -0.8751499704    3.0745449059    1.1457527630
  -1.0425909152    2.9219023160    1.1457527630
  -1.1791328574    2.7410915634    1.1457527630
  -1.2801260250    2.5382699414    1.1457527630
  -1.3421312167    2.3203442972    1.1457527630
  -1.3630369202    2.0947358270    1.1457527630
  -1.3421312167    1.8691273569    1.1457527630
  -1.2801260250    1.6512017126    1.1457527630
   0.6154589992    3.2437547047    0.9678864236
   0.4160982542    3.3516433447    0.9678864236
   0.2016986434    3.4252468240    0.9678864236
  -0.0218915706    3.4625574317    0.9678864236
  -0.2485734298    3.4625574317    0.9678864236
  -0.4721636438    3.4252468240    0.9678864236
  -0.6865632546    3.3516433447    0.9678864236
  -0.8859239996    3.2437547047    0.9678864236
  -1.0648078374    3.1045238251    0.9678864236
  -1.2183352832    2.9377485612    0.9678864236
  -1.3423185086    2.7479781075    0.9678864236
  -1.4333755743    2.5403889072    0.9678864236
  -1.4890226809    2.3206434527    0.9678864236
  -1.5077419205    2.0947358270    0.9678864236
  -1.4890226809    1.8688282013    0.9678864236
  -1.4333755743    1.6490827468    0.9678864236
   0.7690419166    3.2810321853    0.7719727458
   0.5773569137    3.4051661372    0.7719727458
   0.3689694189    3.4985847133    0.7719727458
   0.1487638584    3.5590982613    0.7719727458
  -0.0780983360    3.5852883950    0.7719727458
  -0.3062997068    3.5765412398    0.7719727458
  -0.5304914072    3.5330618217    0.7719727458
  -0.7454185739    3.4558692613    0.7719727458
  -0.9460434962    3.3467728869    0.7719727458
  -1.1276636959    3.2083298250    0.7719727458
  -1.2860221496    3.0437850636    0.7719727458
  -1.4174070692    2.8569953924    0.7719727458
  -1.5187389037    2.6523390032    0.7719727458
  -1.5876425207    2.4346128680    0.7719727458
  -1.6225028778    2.2089203031    0.7719727458
  -1.6225028778    1.9805513509    0.7719727458
  -1.5876425207    1.7548587860    0.7719727458
   0.7206010213    3.4264387807    0.5616612309
   0.5223687796    3.5346817740    0.5616612309
   0.3107496722    3.6136116203    0.5616612309
   0.0900516539    3.6616215355    0.5616612309
  -0.1352325002    3.6777341762    0.5616612309
  -0.3605166542    3.6616215355    0.5616612309
  -0.5812146726    3.6136116203    0.5616612309
  -0.7928337800    3.5346817740    0.5616612309
  -0.9910660217    3.4264387807    0.5616612309
  -1.1718759610    3.2910861556    0.5616612309
  -1.3315828288    3.1313792878    0.5616612309
  -1.4669354539    2.9505693485    0.5616612309
  -1.5751784472    2.7523371068    0.5616612309
  -1.6541082935    2.5407179994    0.5616612309
  -1.7021182087    2.3200199811    0.5616612309
  -1.7182308494    2.0947358270    0.5616612309
  -1.7021182087    1.8694516730    0.5616612309
   0.8133266253    3.4385379606    0.3408695844
   0.6215106608    3.5551838326    0.3408695844
   0.4155980031    3.6446243215    0.3408695844
   0.1994244153    3.7051933203    0.3408695844
  -0.0229831977    3.7357625431    0.3408695844
  -0.2474818027    3.7357625431    0.3408695844
  -0.4698894157    3.7051933203    0.3408695844
  -0.6860630035    3.6446243215    0.3408695844
  -0.8919756612    3.5551838326    0.3408695844
  -1.0837916257    3.4385379606    0.3408695844
  -1.2579377284    3.2968595974    0.3408695844
  -1.4111699569    3.1327879429    0.3408695844
  -1.5406338848    2.9493793415    0.3408695844
  -1.6439178440    2.7500503486    0.3408695844
  -1.7190978498    2.5385140859    0.3408695844
  -1.7647734409    2.3187110740    0.3408695844
  -1.7800937675    2.0947358270    0.3408695844
  -1.7647734409    1.8707605800    0.3408695844
   0.8313318911    3.4640456110    0.1137107369
   0.6358749333    3.5829056201    0.1137107369
   0.4260537030    3.6740438416    0.1137107369
   0.2057767728    3.7357625431    0.1137107369
  -0.0208525150    3.7669120217    0.1137107369
  -0.2496124854    3.7669120217    0.1137107369
  -0.4762417732    3.7357625431    0.1137107369
  -0.6965187034    3.6740438416    0.1137107369
  -0.9063399337    3.5829056201    0.1137107369
  -1.1017968915    3.4640456110    0.1137107369
  -1.2792485834    3.3196779515    0.1137107369
  -1.4353894203    3.1524919379    0.1137107369
  -1.5673107938    2.9656019293    0.1137107369
  -1.6725552582    2.7624893329    0.1137107369
  -1.7491623084    2.5469377522    0.1137107369
  -1.7957049000    2.3229625052    0.1137107369
  -1.8113160324    2.0947358270    0.1137107369
  -1.7957049000    1.8665091488    0.1137107369
   0.8313318911    3.4640456110   -0.1155837720
   0.6358749333    3.5829056201   -0.1155837720
   0.4260537030    3.6740438416   -0.1155837720
   0.2057767728    3.7357625431   -0.1155837720
  -0.0208525150    3.7669120217   -0.1155837720
  -0.2496124854    3.7669120217   -0.1155837720
  -0.4762417732    3.7357625431   -0.1155837720
  -0.6965187034    3.6740438416   -0.1155837720
  -0.9063399337    3.5829056201   -0.1155837720
  -1.1017968915    3.4640456110   -0.1155837720
  -1.2792485834    3.3196779515   -0.1155837720
  -1.4353894203    3.1524919379   -0.1155837720
  -1.5673107938    2.9656019293   -0.1155837720
  -1.6725552582    2.7624893329   -0.1155837720
  -1.7491623084    2.5469377522   -0.1155837720
  -1.7957049000    2.3229625052   -0.1155837720
  -1.8113160324    2.0947358270   -0.1155837720
  -1.7957049000    1.8665091488   -0.1155837720
   0.8133266253    3.4385379606   -0.3427426195
   0.6215106608    3.5551838326   -0.3427426195
   0.4155980031    3.6446243215   -0.3427426195
   0.1994244153    3.7051933203   -0.3427426195
  -0.0229831977    3.7357625431   -0.3427426195
  -0.2474818027    3.7357625431   -0.3427426195
  -0.4698894157    3.7051933203   -0.3427426195
  -0.6860630035    3.6446243215   -0.3427426195
  -0.8919756612    3.5551838326   -0.3427426195
  -1.0837916257    3.4385379606   -0.3427426195
  -1.2579377284    3.2968595974   -0.3427426195
  -1.4111699569    3.1327879429   -0.3427426195
  -1.5406338848    2.9493793415   -0.3427426195
  -1.6439178440    2.7500503486   -0.3427426195
  -1.7190978498    2.5385140859   -0.3427426195
  -1.7647734409    2.3187110740   -0.3427426195
  -1.7800937675    2.0947358270   -0.3427426195
  -1.7647734409    1.8707605800   -0.3427426195
   0.7206010213    3.4264387807   -0.5635342660
   0.5223687796    3.5346817740   -0.5635342660
   0.3107496722    3.6136116203   -0.5635342660
   0.0900516539    3.6616215355   -0.5635342660
  -0.1352325002    3.6777341762   -0.5635342660
  -0.3605166542    3.6616215355   -0.5635342660
  -0.5812146726    3.6136116203   -0.5635342660
  -0.7928337800    3.5346817740   -0.5635342660
  -0.9910660217    3.4264387807   -0.5635342660
  -1.1718759610    3.2910861556   -0.5635342660
  -1.3315828288    3.1313792878   -0.5635342660
  -1.4669354539    2.9505693485   -0.5635342660
  -1.5751784472    2.7523371068   -0.5635342660
  -1.6541082935    2.5407179994   -0.5635342660
  -1.7021182087    2.3200199811   -0.5635342660
  -1.7182308494    2.0947358270   -0.5635342660
  -1.7021182087    1.8694516730   -0.5635342660
   0.7690419166    3.2810321853   -0.7738457810
   0.5773569137    3.4051661372   -0.7738457810
   0.3689694189    3.4985847133   -0.7738457810
   0.1487638584    3.5590982613   -0.7738457810
  -0.0780983360    3.5852883950   -0.7738457810
  -0.3062997068    3.5765412398   -0.7738457810
  -0.5304914072    3.5330618217   -0.7738457810
  -0.7454185739    3.4558692613   -0.7738457810
  -0.9460434962    3.3467728869   -0.7738457810
  -1.1276636959    3.2083298250   -0.7738457810
  -1.2860221496    3.0437850636   -0.7738457810
  -1.4174070692    2.8569953924   -0.7738457810
  -1.5187389037    2.6523390032   -0.7738457810
  -1.5876425207    2.4346128680   -0.7738457810
  -1.6225028778    2.2089203031   -0.7738457810
  -1.6225028778    1.9805513509   -0.7738457810
  -1.5876425207    1.7548587860   -0.7738457810
   0.6154589992    3.2437547047   -0.9697594587
   0.4160982542    3.3516433447   -0.9697594587
   0.2016986434    3.4252468240   -0.9697594587
  -0.0218915706    3.4625574317   -0.9697594587
  -0.2485734298    3.4625574317   -0.9697594587
  -0.4721636438    3.4252468240   -0.9697594587
  -0.6865632546    3.3516433447   -0.9697594587
  -0.8859239996    3.2437547047   -0.9697594587
  -1.0648078374    3.1045238251   -0.9697594587
  -1.2183352832    2.9377485612   -0.9697594587
  -1.3423185086    2.7479781075   -0.9697594587
  -1.4333755743    2.5403889072   -0.9697594587
  -1.4890226809    2.3206434527   -0.9697594587
  -1.5077419205    2.0947358270   -0.9697594587
  -1.4890226809    1.8688282013   -0.9697594587
  -1.4333755743    1.6490827468   -0.9697594587
   0.6046849700    3.0745449059   -1.1476257982
   0.4120470232    3.1938212727   -1.1476257982
   0.2007721286    3.2756696030   -1.1476257982
  -0.0219450006    3.3173026498   -1.1476257982
  -0.2485199998    3.3173026498   -1.1476257982
  -0.4712371290    3.2756696030   -1.1476257982
  -0.6825120236    3.1938212727   -1.1476257982
  -0.8751499704    3.0745449059   -1.1476257982
  -1.0425909152    2.9219023160   -1.1476257982
  -1.1791328574    2.7410915634   -1.1476257982
  -1.2801260250    2.5382699414   -1.1476257982
  -1.3421312167    2.3203442972   -1.1476257982
  -1.3630369202    2.0947358270   -1.1476257982
  -1.3421312167    1.8691273569   -1.1476257982
  -1.2801260250    1.6512017126   -1.1476257982
   0.3613871253    3.0314598109   -1.3041314860
   0.1484084673    3.1163182642   -1.3041314860
  -0.0778329271    3.1534086582   -1.3041314860
  -0.3067582618    3.1409966872   -1.3041314860
  -0.5276632425    3.0796627212   -1.3041314860
  -0.7302185978    2.9722746683   -1.3041314860
  -0.9049530645    2.8238538745   -1.3041314860
  -1.0436962531    2.6413403312   -1.3041314860
  -1.1399606863    2.4332681688   -1.3041314860
  -1.1892451462    2.2093666103   -1.3041314860
  -1.1892451462    1.9801050438   -1.3041314860
  -1.1399606863    1.7562034853   -1.3041314860
  -1.0436962531    1.5481313228   -1.3041314860
   0.3012180178    2.8506902992   -1.4363611172
   0.0906909124    2.9378934815   -1.4363611172
  -0.1352325002    2.9676368631   -1.4363611172
  -0.3611559128    2.9378934815   -1.4363611172
  -0.5716830182    2.8506902992   -1.4363611172
  -0.7524667421    2.7119700689   -1.4363611172
  -0.8911869724    2.5311863450   -1.4363611172
  -0.9783901547    2.3206592396   -1.4363611172
  -1.0081335363    2.0947358270   -1.4363611172
  -0.9783901547    1.8688124144   -1.4363611172
  -0.8911869724    1.6582853090   -1.4363611172
   0.1994244153    2.6743786077   -1.5418515041
  -0.0190073732    2.7538812769   -1.5418515041
  -0.2514576272    2.7538812769   -1.5418515041
  -0.4698894157    2.6743786077   -1.5418515041
  -0.6479566411    2.5249624645   -1.5418515041
  -0.7641817681    2.3236546394   -1.5418515041
  -0.8045463311    2.0947358270   -1.5418515041
  -0.7641817681    1.8658170146   -1.5418515041
  -0.1352325002    2.5479944026   -1.6186375603
  -0.3618617880    2.4872692679   -1.6186375603
  -0.5277659411    2.3213651148   -1.6186375603
  -0.5884910757    2.0947358270   -1.6186375603
  -0.2496124854    2.2928477728   -1.6652889069
   2.7472369209    1.3925310121   -0.1112961806
   2.7297554482    1.6202298845   -0.1112961806
   2.6777207811    1.8425916882   -0.1112961806
   2.5923525681    2.0544044512   -0.1112961806
   2.7297554482    1.1648321398   -0.1112961806
   2.8385881031    1.3925310121   -0.3216076955
   2.8224754624    1.6178151662   -0.3216076955
   2.7744655472    1.8385131845   -0.3216076955
   2.6955357009    2.0501322919   -0.3216076955
   2.5872927077    2.2483645336   -0.3216076955
   2.4519400825    2.4291744729   -0.3216076955
   2.2922332147    2.5888813407   -0.3216076955
   2.5872927077    0.5366974906   -0.3216076955
   2.6955357009    0.7349297323   -0.3216076955
   2.7744655472    0.9465488397   -0.3216076955
   2.8224754624    1.1672468581   -0.3216076955
   2.9004510213    1.3925310121   -0.5423993421
   2.8851306947    1.6165062591   -0.5423993421
   2.8394551035    1.8363092710   -0.5423993421
   2.7642750977    2.0478455337   -0.5423993421
   2.6609911385    2.2471745267   -0.5423993421
   2.5315272107    2.4305831280   -0.5423993421
   2.3782949821    2.5946547825   -0.5423993421
   2.2041488794    2.7363331457   -0.5423993421
   2.0123329150    2.8529790177   -0.5423993421
   1.8064202572    2.9424195066   -0.5423993421
   2.3782949821    0.1904072417   -0.5423993421
   2.5315272107    0.3544788962   -0.5423993421
   2.6609911385    0.5378874976   -0.5423993421
   2.7642750977    0.7372164906   -0.5423993421
   2.8394551035    0.9487527532   -0.5423993421
   2.8851306947    1.1685557651   -0.5423993421
   2.9316732862    1.3925310121   -0.7695581895
   2.9160621537    1.6207576903   -0.7695581895
   2.8695195622    1.8447329373   -0.7695581895
   2.7929125120    2.0602845180   -0.7695581895
   2.6876680475    2.2633971144   -0.7695581895
   2.5557466741    2.4502871230   -0.7695581895
   2.3996058372    2.6174731366   -0.7695581895
   2.2221541452    2.7618407961   -0.7695581895
   2.0266971875    2.8807008052   -0.7695581895
   1.8168759572    2.9718390268   -0.7695581895
   1.5965990270    3.0335577282   -0.7695581895
   2.2221541452    0.0232212281   -0.7695581895
   2.3996058372    0.1675888876   -0.7695581895
   2.5557466741    0.3347749012   -0.7695581895
   2.6876680475    0.5216649099   -0.7695581895
   2.7929125120    0.7247775062   -0.7695581895
   2.8695195622    0.9403290869   -0.7695581895
   2.9160621537    1.1643043339   -0.7695581895
   2.9316732862    1.3925310121   -0.9988526984
   2.9160621537    1.6207576903   -0.9988526984
   2.8695195622    1.8447329373   -0.9988526984
   2.7929125120    2.0602845180   -0.9988526984
   2.6876680475    2.2633971144   -0.9988526984
   2.5557466741    2.4502871230   -0.9988526984
   2.3996058372    2.6174731366   -0.9988526984
